District,Zone,Geographical Region,Development Region,Constituency,CandidateName,Gender,Age,PartyName
Udayapur,Sagarmatha,Hill,Eastern,2,ईश्वरी  चौधरी,म,44,नेपाल कम्युनिष्ट पार्टी (संयुक्त)
Udayapur,Sagarmatha,Hill,Eastern,2,कृता  राई,म,50,राष्ट्रिय जनमुक्ति पार्टी 
Udayapur,Sagarmatha,Hill,Eastern,2,राम कुमार चौधरी,पु,44,नेपाल कम्युनिष्ट पार्टी
Udayapur,Sagarmatha,Hill,Eastern,2,लिल कुमार राई,पु,36,राष्ट्रिय जनमोर्चा 
Udayapur,Sagarmatha,Hill,Eastern,2,कनक बहादुर रानामगर,पु,61,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 
Udayapur,Sagarmatha,Hill,Eastern,2,मिश्री लाल मलाहा,पु,46,नेपाल जनता पार्टी 
Udayapur,Sagarmatha,Hill,Eastern,2,म.मोहर बक्स अली,पु,55,"मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)"
Udayapur,Sagarmatha,Hill,Eastern,2,राजेन्द्र कुमार राई,पु,33,"खम्वुवान राष्ट्रिय मोर्चा, नेपाल "
Udayapur,Sagarmatha,Hill,Eastern,2,हरि बहादुर बस्नेत,पु,71,राष्ट्रिय प्रजातन्त्र पार्टी 
Udayapur,Sagarmatha,Hill,Eastern,2,सिद्धान्त  राई,पु,34,"सङ्घीय समाजवादी पार्टी, नेपाल"
Udayapur,Sagarmatha,Hill,Eastern,2,सुवास राज शाही ठकुरी,पु,35,राष्ट्रिय चुरेभावर पार्टी
Udayapur,Sagarmatha,Hill,Eastern,2,राम भरोस दास,पु,44,"मधेशी जनअधिकार फोरम, नेपाल "
Udayapur,Sagarmatha,Hill,Eastern,2,खबिन्द्र बहादुर रास्कोटी,पु,36,स्वतन्त्र 
Udayapur,Sagarmatha,Hill,Eastern,2,गंगा बहादुर बस्नेत,पु,31,चुरेभावर लोकतान्त्रिक पार्टी  
Udayapur,Sagarmatha,Hill,Eastern,2,रोशन  अधिकारी क्षेत्री,पु,34,चुरेभावर राष्ट्रिय पार्टी 
Udayapur,Sagarmatha,Hill,Eastern,2,मिश्री लाल सदा,पु,50,"राष्ट्रिय मधेश एकता पार्टी, नेपाल "
Udayapur,Sagarmatha,Hill,Eastern,2,राम प्रसाद चौलागाई,पु,46,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)
Udayapur,Sagarmatha,Hill,Eastern,2,सुरेश कुमार राई,पु,38,एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)
Udayapur,Sagarmatha,Hill,Eastern,2,राम मणि गुरागाई,पु,29,मधेशी जनअधिकार फोरम (गणतान्त्रिक)
Udayapur,Sagarmatha,Hill,Eastern,2,टंके  दमाई मोते,पु,43,दलित जनजाति पार्टी 
Udayapur,Sagarmatha,Hill,Eastern,2,राजेन्द्र प्रसाद चौधरी,पु,37,संघीय सद्भावना पार्टी 
Udayapur,Sagarmatha,Hill,Eastern,3,चन्द्र कुमारी राई,म,44,"मधेशी जनअधिकार फोरम, नेपाल "
Udayapur,Sagarmatha,Hill,Eastern,3,खड्ग बहादुर किङ्गरिङ्ग मगर,पु,46,मंगोल नेशनल अर्गनाइजेशन 
Udayapur,Sagarmatha,Hill,Eastern,3,प्रमिला  विश्वकर्मा,म,47,दलित जनजाति पार्टी 
Udayapur,Sagarmatha,Hill,Eastern,3,अर्जुन  तिम्सिना,पु,29,तराई मधेश सदभावना पार्टी नेपाल 
Udayapur,Sagarmatha,Hill,Eastern,3,नारायण बहादुर कार्की,पु,65,नेपाली काँग्रेस
Udayapur,Sagarmatha,Hill,Eastern,3,मिन बहादुर मगर,पु,54,नेपाल लोकतान्त्रिक समाजवादी दल 
Udayapur,Sagarmatha,Hill,Eastern,3,विष्णु बहादुर खड्का,पु,43,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 
Udayapur,Sagarmatha,Hill,Eastern,3,अरुण कुमार राई,पु,31,"खम्वुवान राष्ट्रिय मोर्चा, नेपाल "
Udayapur,Sagarmatha,Hill,Eastern,3,जगन्नाथ  खतिवडा,पु,51,नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)
Udayapur,Sagarmatha,Hill,Eastern,3,पुष्प राज भण्डारी,पु,35,राष्ट्रिय शिवसेना पार्टी 
Udayapur,Sagarmatha,Hill,Eastern,3,विष्णु बहादुर खत्री,पु,38,नेपाल मजदुर किसान पार्टी 
Udayapur,Sagarmatha,Hill,Eastern,3,मोहन बहादुर खत्री,पु,35,एकीकृत नेपाल कम्युनिष्ट पार्टी (माओवादी)
Udayapur,Sagarmatha,Hill,Eastern,3,ईश्वर बहादुर सिंह,पु,58,राष्ट्रिय प्रजातन्त्र पार्टी 
Udayapur,Sagarmatha,Hill,Eastern,3,विष्णु बहादुर राई दनुवार,पु,54,"सङ्घीय समाजवादी पार्टी, नेपाल"
Udayapur,Sagarmatha,Hill,Eastern,3,राम बहादुर सुनुवार,पु,51,राष्ट्रिय जनमुक्ति पार्टी 
Udayapur,Sagarmatha,Hill,Eastern,3,नविन कुमार तण्डुकार,पु,32,सद्भावना पार्टी 
Udayapur,Sagarmatha,Hill,Eastern,3,स‌गिता  परियार,म,25,"मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)"
Saptari,Sagarmatha,Terai,Eastern,1,महेन्द्र  चौधरी थारु,पु,59,नेपाल लोकतान्त्रिक समाजवादी दल 
Saptari,Sagarmatha,Terai,Eastern,1,शोभाकान्त  झा सुभाष,पु,28,नेपाल जनता पार्टी 
Saptari,Sagarmatha,Terai,Eastern,1,जगदिश कुमार चौधरी,पु,34,संघीय लिम्बुवान राज्य परिषद
Saptari,Sagarmatha,Terai,Eastern,1,रामेश्वर  वाँतर,पु,54,जनतान्त्रिक तराई मधेश मुक्ति टाइगर्स 
Saptari,Sagarmatha,Terai,Eastern,1,राजेन्द्र  राम,पु,28,नेपाल सद्भावना पार्टी (गजेन्द्रवादी)
Saptari,Sagarmatha,Terai,Eastern,1,वेद नारायण मेहता,पु,36,जनयुनिटी को–अपरेटिभ पार्टी नेपाल 
Saptari,Sagarmatha,Terai,Eastern,1,शिव नन्दन राउत,पु,25,हरियाली नेपाल पार्टी 
Saptari,Sagarmatha,Terai,Eastern,1,हरि प्रसाद सिपलिया,पु,62,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी–लेनिनवादी)
Saptari,Sagarmatha,Terai,Eastern,1,हेम राज तातेड,पु,55,"मधेशी जनअधिकार फोरम, नेपाल(लोकतान्त्रिक)"
Saptari,Sagarmatha,Terai,Eastern,1,एकरामूल  हक,पु,54,"संघीय गणतान्त्रिक समाजवादी पार्टी, नेपाल"
Saptari,Sagarmatha,Terai,Eastern,1,आनन्दी लाल मुखिया,पु,65,स्वतन्त्र 
Saptari,Sagarmatha,Terai,Eastern,1,रामानन्द  चौधरी,पु,41,संघीय सद्भावना पार्टी 
Saptari,Sagarmatha,Terai,Eastern,1,विनोद भगत मलाकार,पु,29,जनता दल लोकतान्त्रिक पार्टी 
Saptari,Sagarmatha,Terai,Eastern,1,सिता राम भट्टररई,पु,50,चुरेभावर लोकतान्त्रिक पार्टी  
Saptari,Sagarmatha,Terai,Eastern,1,श्याम कुमार मैरता यादव,पु,31,मधेशी जनअधिकार फोरम (गणतान्त्रिक)
Saptari,Sagarmatha,Terai,Eastern,1,महेन्द्र प्रसाद मेहता,पु,31,लोक दल   
Saptari,Sagarmatha,Terai,Eastern,1,रामे  खंग खत्वे,पु,47,शिवसेना नेपाल 
Saptari,Sagarmatha,Terai,Eastern,1,राज कुमार यादव,पु,29,सद्भावना पार्टी 
Saptari,Sagarmatha,Terai,Eastern,1,सुखाय  खंग,पु,59,नेपाल कम्युनिष्ट पार्टी (माले–समाजवादी)
Saptari,Sagarmatha,Terai,Eastern,1,सु्र्यनाथ प्रसाद यादव,पु,35,"मधेशी जनअधिकार फोरम, नेपाल "
Saptari,Sagarmatha,Terai,Eastern,1,कृषण कुमार के.सी,पु,37,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल 
Saptari,Sagarmatha,Terai,Eastern,1,कैजुम  शेख,पु,63,राष्ट्रिय प्रजातन्त्र पार्टी 
Saptari,Sagarmatha,Terai,Eastern,1,गिरीश कुमार सिंह,पु,57,तराई–मधेश लोकतान्त्रिक पार्टी 
Saptari,Sagarmatha,Terai,Eastern,1,लागीन्द्र  सदा,पु,38,सोसल रिपब्लिकन पार्टी 
Saptari,Sagarmatha,Terai,Eastern,1,राम नारायण चौधरी थारु,पु,43,"राष्ट्रिय मधेश एकता पार्टी, नेपाल "
Saptari,Sagarmatha,Terai,Eastern,1,ज्योती  कार्की,पु,27,लिग नेपाल शान्ति एकता पार्टी 
Saptari,Sagarmatha,Terai,Eastern,1,सोना लाल चौधरी,पु,49,नेपाल परिवार दल 
Saptari,Sagarmatha,Terai,Eastern,1,दुर्गा प्रसाद भट्टराई,पु,36,चुरेभावर राष्ट्रिय पार्टी 
Saptari,Sagarmatha,Terai,Eastern,1,सुमन राज प्याकुरेल,पु,58,नेपाल कम्यूनिष्ट पार्टी (ए. मा. ले)
