,historical_date,year,codingstart,Indicator,Code index,Indices,Index,Value
3240,1936-01-01,1936,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0085800933
3241,1936-01-01,1936,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0156037817
3242,1936-01-01,1936,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0015564045
3243,1937-01-01,1937,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0085800933
3244,1937-01-01,1937,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0156037817
3245,1937-01-01,1937,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0015564045
3246,1938-01-01,1938,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0085800933
3247,1938-01-01,1938,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0156037817
3248,1938-01-01,1938,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0015564045
3249,1939-01-01,1939,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0085800933
3250,1939-01-01,1939,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0156037817
3251,1939-01-01,1939,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0015564045
3252,1940-01-01,1940,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0085690824
3253,1940-01-01,1940,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.015666835
3254,1940-01-01,1940,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0014713292
3255,1941-01-01,1941,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0085690824
3256,1941-01-01,1941,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.015666835
3257,1941-01-01,1941,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0014713292
3258,1942-01-01,1942,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0085690824
3259,1942-01-01,1942,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.015666835
3260,1942-01-01,1942,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0014713292
3261,1943-01-01,1943,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0085690824
3262,1943-01-01,1943,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.015666835
3263,1943-01-01,1943,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0014713292
3264,1944-01-01,1944,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0085690824
3265,1944-01-01,1944,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.015666835
3266,1944-01-01,1944,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0014713292
3267,1945-01-01,1945,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0090131442
3268,1945-01-01,1945,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0161428563
3269,1945-01-01,1945,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0018834318
3270,1946-01-01,1946,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0090458665
3271,1946-01-01,1946,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0161343515
3272,1946-01-01,1946,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0019573809
3273,1947-01-01,1947,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0091870196
3274,1947-01-01,1947,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0163438991
3275,1947-01-01,1947,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0020301405
3276,1948-01-01,1948,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0091870196
3277,1948-01-01,1948,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0163438991
3278,1948-01-01,1948,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0020301405
3279,1949-01-01,1949,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0091870196
3280,1949-01-01,1949,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0163438991
3281,1949-01-01,1949,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0020301405
3282,1950-01-01,1950,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0154369185
3283,1950-01-01,1950,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.025261661
3284,1950-01-01,1950,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0056121754
3285,1951-01-01,1951,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0357283517
3286,1951-01-01,1951,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0526639409
3287,1951-01-01,1951,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0187927615
3288,1952-01-01,1952,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0587518403
3289,1952-01-01,1952,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0800458565
3290,1952-01-01,1952,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.03745782
3291,1953-01-01,1953,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0619101289
3292,1953-01-01,1953,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0832249001
3293,1953-01-01,1953,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0405953526
3294,1954-01-01,1954,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0619101289
3295,1954-01-01,1954,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0832249001
3296,1954-01-01,1954,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0405953526
3297,1955-01-01,1955,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0619101289
3298,1955-01-01,1955,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0832249001
3299,1955-01-01,1955,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0405953526
3300,1956-01-01,1956,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0619101289
3301,1956-01-01,1956,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0832249001
3302,1956-01-01,1956,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0405953526
3303,1957-01-01,1957,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0619101289
3304,1957-01-01,1957,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0832249001
3305,1957-01-01,1957,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0405953526
3306,1958-01-01,1958,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0619937548
3307,1958-01-01,1958,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0833023489
3308,1958-01-01,1958,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0406851619
3309,1959-01-01,1959,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.075474722
3310,1959-01-01,1959,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0999004096
3311,1959-01-01,1959,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0510490388
3312,1960-01-01,1960,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0755180487
3313,1960-01-01,1960,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.1022852287
3314,1960-01-01,1960,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0487508662
3315,1961-01-01,1961,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0626817743
3316,1961-01-01,1961,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0841971412
3317,1961-01-01,1961,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0411664099
3318,1962-01-01,1962,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0596556806
3319,1962-01-01,1962,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0820614472
3320,1962-01-01,1962,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.037249919
3321,1963-01-01,1963,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0580497194
3322,1963-01-01,1963,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.076202184
3323,1963-01-01,1963,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0398972556
3324,1964-01-01,1964,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0580497194
3325,1964-01-01,1964,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.076202184
3326,1964-01-01,1964,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0398972556
3327,1965-01-01,1965,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0580497194
3328,1965-01-01,1965,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.076202184
3329,1965-01-01,1965,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0398972556
3330,1966-01-01,1966,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0580497194
3331,1966-01-01,1966,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.076202184
3332,1966-01-01,1966,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0398972556
3333,1967-01-01,1967,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0580497194
3334,1967-01-01,1967,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.076202184
3335,1967-01-01,1967,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0398972556
3336,1968-01-01,1968,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0580497194
3337,1968-01-01,1968,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.076202184
3338,1968-01-01,1968,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0398972556
3339,1969-01-01,1969,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0579021449
3340,1969-01-01,1969,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0760915726
3341,1969-01-01,1969,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0397127196
3342,1970-01-01,1970,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0580123024
3343,1970-01-01,1970,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0761318952
3344,1970-01-01,1970,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.039892707
3345,1971-01-01,1971,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0573979885
3346,1971-01-01,1971,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.076529026
3347,1971-01-01,1971,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0382669494
3348,1972-01-01,1972,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0583176472
3349,1972-01-01,1972,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0793399736
3350,1972-01-01,1972,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0372953191
3351,1973-01-01,1973,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0614282347
3352,1973-01-01,1973,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0837179944
3353,1973-01-01,1973,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0391384736
3354,1974-01-01,1974,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0614282347
3355,1974-01-01,1974,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0837179944
3356,1974-01-01,1974,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0391384736
3357,1975-01-01,1975,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0614282347
3358,1975-01-01,1975,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0837179944
3359,1975-01-01,1975,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0391384736
3360,1976-01-01,1976,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0614282347
3361,1976-01-01,1976,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0837179944
3362,1976-01-01,1976,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0391384736
3363,1977-01-01,1977,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0614282347
3364,1977-01-01,1977,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0837179944
3365,1977-01-01,1977,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0391384736
3366,1978-01-01,1978,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0615649481
3367,1978-01-01,1978,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0836449787
3368,1978-01-01,1978,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0394849181
3369,1979-01-01,1979,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.061336257
3370,1979-01-01,1979,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0833185911
3371,1979-01-01,1979,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0393539257
3372,1980-01-01,1980,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0638095764
3373,1980-01-01,1980,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0862671509
3374,1980-01-01,1980,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0413520038
3375,1981-01-01,1981,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0692613121
3376,1981-01-01,1981,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0930310041
3377,1981-01-01,1981,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0454916209
3378,1982-01-01,1982,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0681718572
3379,1982-01-01,1982,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0917542204
3380,1982-01-01,1982,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0445894971
3381,1983-01-01,1983,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0693242014
3382,1983-01-01,1983,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0914462879
3383,1983-01-01,1983,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.047202114
3384,1984-01-01,1984,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0693242014
3385,1984-01-01,1984,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0914462879
3386,1984-01-01,1984,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.047202114
3387,1985-01-01,1985,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0693242014
3388,1985-01-01,1985,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0914462879
3389,1985-01-01,1985,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.047202114
3390,1986-01-01,1986,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0693297826
3391,1986-01-01,1986,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0913147181
3392,1986-01-01,1986,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0473448485
3393,1987-01-01,1987,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0696742125
3394,1987-01-01,1987,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0916898474
3395,1987-01-01,1987,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0476585738
3396,1988-01-01,1988,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0696742125
3397,1988-01-01,1988,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0916898474
3398,1988-01-01,1988,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0476585738
3399,1989-01-01,1989,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.0696454638
3400,1989-01-01,1989,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.0919572785
3401,1989-01-01,1989,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0473336466
3402,1990-01-01,1990,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.1258677975
3403,1990-01-01,1990,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.1540017873
3404,1990-01-01,1990,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.0977338105
3405,1991-01-01,1991,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.2611925538
3406,1991-01-01,1991,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.2993126512
3407,1991-01-01,1991,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.2230724543
3408,1992-01-01,1992,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.2842471569
3409,1992-01-01,1992,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.3294807076
3410,1992-01-01,1992,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.2390136123
3411,1993-01-01,1993,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.296453386
3412,1993-01-01,1993,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.3417267203
3413,1993-01-01,1993,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.2511800528
3414,1994-01-01,1994,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.2924654956
3415,1994-01-01,1994,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.3362399042
3416,1994-01-01,1994,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.2486910969
3417,1995-01-01,1995,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.2866732124
3418,1995-01-01,1995,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.3335985541
3419,1995-01-01,1995,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.2397478521
3420,1996-01-01,1996,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.2847057476
3421,1996-01-01,1996,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.3305468857
3422,1996-01-01,1996,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.2388646007
3423,1997-01-01,1997,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.2912726491
3424,1997-01-01,1997,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.3346307874
3425,1997-01-01,1997,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.2479145229
3426,1998-01-01,1998,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.290648987
3427,1998-01-01,1998,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.3350095153
3428,1998-01-01,1998,1900,v2x_egaldem,codelow,Democracy,Egalitarian democracy index,0.2462884486
3429,1999-01-01,1999,1900,v2x_egaldem,,Democracy,Egalitarian democracy index,0.2866762479
3430,1999-01-01,1999,1900,v2x_egaldem,codehigh,Democracy,Egalitarian democracy index,0.3285347223
